,0
5598,4.95 
5599,20.9 
5600,2.65 
5601,3.2 
5602,6.75 
5603,6.5 
5604,3.24 
5605,2.75 
5606,7.5 
5607,6 
5608,4.5 
5609,3.2 
5610,9 
5611,11 
5612,4.1 
5613,2.8 
5614,3.9 
5615,6.4 
5616,9.15 
5617,3.3 
5618,6 
5619,8.25 
5620,3.79 
5621,2.39 
5622,2.15 
5623,4 
5624,21.5 
5625,5.95 
5626,4.5 
5627,2.6 
5628,11 
5629,4.5 
5630,8.5 
5631,3.35 
5632,6 
5633,3.75 
5634,41.5 
5635,4 
5636,3.49 
5637,2.25 
5638,5 
5639,2.4 
5640,4 
5641,7.75 
5642,10.5 
5643,3.75 
5644,1.9 
5645,21.5 
5646,2.85 
5647,4.5 
5648,5 
5649,8 
5650,5.2 
5651,2.5 
5652,10.5 
5653,11 
5654,5.5 
5655,4.8 
5656,11.5 
5657,6.85 
5658,1.39 
5659,4.5 
5660,4 
5661,4.2 
5662,8 
5663,3.3 
5664,3.5 
5665,6.5 
5666,5.9 
5667,7.75 
5668,4.5 
5669,8.2 
5670,8 
5671,9.5 
5672,5.25 
5673,2.25 
5674,5.7 
5675,5.5 
5676,4.25 
5677,6.36 
5678,6.25 
5679,2.99 
5680,4.95 
5681,7 
5682,6.3 
5683,29.5 
5684,13.5 
5685,7.1 
5686,3.6 
5687,5 
5688,3.29 
5689,5.2 
5690,4.3 
5691,1.8 
5692,2.4 
5693,4.99 
5694,13 
5695,5.5 
5696,3.75 
5697,22.5 
5698,3.25 
5699,2.5 
5700,2 
5701,3.5 
5702,7.75 
5703,1.5 
5704,9.6 
5705,2.5 
5706,6.9 
5707,11 
5708,2.3 
5709,8.5 
5710,2.5 
5711,5.2 
5712,1.2 
5713,5.89 
5714,8.5 
5715,4.75 
5716,5.99 
5717,8.2 
5718,2.2 
5719,5.75 
5720,16.99 
5721,1.25 
5722,12 
5723,3.7 
5724,5.75 
5725,5.4 
5726,3.25 
5727,8 
5728,5.65 
5729,3.5 
5730,3.45 
5731,4.39 
5732,7 
5733,10.5 
5734,4.89 
5735,8.1 
5736,5.65 
5737,5.15 
5738,3.1 
5739,9.1 
5740,1.7 
5741,4.5 
5742,3.3 
5743,4.45 
5744,6.5 
5745,4.7 
5746,9 
5747,12.5 
5748,5.75 
5749,7.9 
5750,2.15 
5751,7 
5752,5.1 
5753,6.7 
5754,4.15 
5755,10.6 
5756,8.99 
5757,19.6 
5758,13.8 
5759,4.25 
5760,11.75 
5761,3.75 
5762,6.5 
5763,20 
5764,2.55 
5765,6.3 
5766,3.59 
5767,3.5 
5768,3.55 
5769,6.75 
5770,8.75 
5771,13.99 
5772,13.75 
5773,5.15 
5774,2.4 
5775,3.72 
5776,39.99 
5777,4.5 
5778,5 
5779,6.8 
5780,7.25 
5781,4.9 
5782,15.8 
5783,9.5 
5784,5.8 
5785,3.5 
5786,3.7 
5787,4.6 
5788,5.5 
5789,5.5 
5790,3.5 
5791,4.4 
5792,3.41 
5793,2.5 
5794,3.1 
5795,7 
5796,6.5 
5797,5 
5798,8.5 
5799,7.09 
5800,7.5 
5801,2.45 
5802,2.75 
5803,3.75 
5804,3.5 
5805,6.4 
5806,4.5 
5807,9.61 
5808,3.25 
5809,4.3 
5810,7.2 
5811,2.98 
5812,3.75 
5813,9 
5814,8.5 
5815,5.5 
5816,3.2 
5817,4 
5818,2.8 
5819,5.4 
5820,7 
5821,4.7 
5822,3.1 
5823,6.5 
5824,5.6 
5825,4.09 
5826,2.65 
5827,2.2 
5828,6.25 
5829,9.99 
5830,3.56 
5831,6.5 
5832,7.5 
5833,3.1 
5834,2.75 
5835,2.25 
5836,4.7 
5837,8 
5838,5.25 
5839,45 
5840,6 
5841,3.99 
5842,3 
5843,11 
5844,2.99 
5845,5.51 
5846,6.75 
5847,3.5 
5848,4 
5849,5.3 
5850,5.9 
5851,9.5 
5852,4.5 
5853,3.5 
5854,4.75 
5855,9 
5856,3.2 
5857,9.88 
5858,1.9 
5859,13.5 
5860,7.99 
5861,2.45 
5862,5.95 
5863,7.7 
5864,4.5 
5865,1.99 
5866,5 
5867,6.3 
5868,4.8 
5869,1.8 
5870,2.3 
5871,8.4 
5872,42 
5873,6.8 
5874,3.19 
5875,3.5 
5876,22 
5877,6.5 
5878,5.5 
5879,8 
5880,11 
5881,11.71 
5882,7 
5883,2.95 
5884,6.6 
5885,2.65 
5886,3.6 
5887,6 
5888,1 
5889,3.5 
5890,6.35 
5891,2.1 
5892,2.5 
5893,3 
5894,8.5 
5895,2.25 
5896,4.68 
5897,16.5 
5898,5.25 
5899,3.9 
5900,3.5 
5901,3.6 
5902,14.5 
5903,1.8 
5904,3 
5905,6.2 
5906,14.5 
5907,4.2 
5908,10.3 
5909,2.85 
5910,5.5 
5911,3.59 
5912,7.15 
5913,3 
5914,11 
5915,7 
5916,3 
5917,4.7 
5918,2.75 
5919,2.15 
5920,9.25 
5921,2.25 
5922,5.25 
5923,3 
5924,3.5 
5925,4.8 
5926,2 
5927,2.4 
5928,5.8 
5929,10.5 
5930,7 
5931,3.5 
5932,4.8 
5933,4.5 
5934,2.49 
5935,4 
5936,6.75 
5937,5.1 
5938,7.5 
5939,5 
5940,6.35 
5941,5.75 
5942,6.25 
5943,2.1 
5944,5.25 
5945,2.9 
5946,3 
5947,4.3 
5948,15.9 
5949,4.15 
5950,5 
5951,5.5 
5952,6.99 
5953,3.2 
5954,3 
5955,16.75 
5956,47 
5957,4.75 
5958,4.6 
5959,7.4 
5960,2.1 
5961,4 
5962,5.25 
5963,5.5 
5964,5 
5965,2.5 
5966,7.5 
5967,4.5 
5968,4.75 
5969,5.39 
5970,8.88 
5971,2.85 
5972,3.5 
5973,1.29 
5974,3.79 
5975,4.78 
5976,2.1 
5977,3.35 
5978,3.5 
5979,11.5 
5980,3.75 
5981,7.8 
5982,3.99 
5983,2.7 
5984,15 
5985,4.85 
5986,8.25 
5987,4.1 
5988,19.5 
5989,4.44 
5990,3.2 
5991,7.8 
5992,8.16 
5993,27.9 
5994,4.5 
5995,11.49 
5996,10.5 
5997,4.75 
5998,3.75 
5999,5.7 
6000,1.95 
6001,12.99 
6002,2.85 
6003,9 
6004,7.75 
6005,5.15 
6006,4.2 
6007,9.5 
6008,5.49 
6009,2.35 
6010,2.06 
6011,2.9 
6012,"65,000"
6013,6 
6014,3.93 
6015,24 
6016,4.15 
6017,12.5 
6018,5.4 
6019,3.19 
6020,6.35 
6021,2.25 
6022,2.9 
6023,3.19 
6024,6.25 
6025,3.5 
6026,10 
6027,5 
6028,4.2 
6029,8.5 
6030,9 
6031,10.3 
6032,1.75 
6033,5 
6034,12.5 
6035,4.9 
6036,1.25 
6037,4.1 
6038,4.99 
6039,6.8 
6040,1.2 
6041,5.5 
6042,7.3 
6043,2.5 
6044,3.8 
6045,3.35 
6046,5.8 
6047,10.2 
6048,5.25 
6049,2 
6050,5.6 
6051,2.59 
6052,3.89 
6053,5 
6054,7.25 
6055,3.8 
6056,2.4 
6057,8.3 
6058,4 
6059,8.75 
6060,2.75 
6061,6.6 
6062,3 
6063,6 
6064,3.2 
6065,3.99 
6066,5 
6067,3.25 
6068,10 
6069,2 
6070,13.5 
6071,2 
6072,4.2 
6073,4.7 
6074,8.7 
6075,18.9 
6076,7 
6077,3.5 
6078,5.5 
6079,2.2 
6080,21 
6081,4 
6082,5.2 
6083,3.5 
6084,4.6 
6085,11.5 
6086,8 
6087,3.25 
6088,4.5 
6089,5.11 
6090,5.49 
6091,2.1 
6092,2.4 
6093,3.49 
6094,4.75 
6095,15.26 
6096,7.85 
6097,4.6 
6098,3.7 
6099,5.25 
6100,11.5 
6101,3.22 
6102,4.5 
6103,5 
6104,5.35 
6105,4 
6106,6.99 
6107,5.35 
6108,2.15 
6109,7 
6110,10.25 
6111,4.45 
6112,15.6 
6113,15.75 
6114,12 
6115,2.35 
6116,5.75 
6117,8 
6118,3.25 
6119,6.25 
6120,7.25 
6121,4.25 
6122,6.32 
6123,1.75 
6124,18.49 
6125,2.7 
6126,13.5 
6127,1.5 
6128,8.95 
6129,6 
6130,4.5 
6131,3.95 
6132,12 
6133,5 
6134,9.95 
6135,5.15 
6136,4.5 
6137,2.5 
6138,3.25 
6139,3 
6140,2.5 
6141,6.99 
6142,4.5 
6143,29 
6144,8.5 
6145,4.65 
6146,4.5 
6147,5.5 
6148,6.25 
6149,5.25 
6150,3.69 
6151,2.65 
6152,2 
6153,3.35 
6154,3.15 
6155,4.9 
6156,8.75 
6157,19 
6158,12.25 
6159,10 
6160,6 
6161,5.9 
6162,8.25 
6163,4.5 
6164,3.15 
6165,8.5 
6166,1.8 
6167,3 
6168,4.75 
6169,11.25 
6170,4.49 
6171,7.5 
6172,1.7 
6173,3.3 
6174,7.95 
6175,2.4 
6176,7.89 
6177,4.6 
6178,34.5 
6179,5.7 
6180,5 
6181,7.2 
6182,2.65 
6183,3.9 
6184,3.2 
6185,15.46 
6186,6.25 
6187,4.4 
6188,4.5 
6189,5.6 
6190,5.9 
6191,7.5 
6192,3.85 
6193,7.7 
6194,8.4 
6195,7.25 
6196,11.5 
6197,3.6 
6198,5.55 
6199,5.5 
6200,42 
6201,9 
6202,5.99 
6203,5.9 
6204,5.75 
6205,5.5 
6206,5.45 
6207,6.4 
6208,3.9 
6209,17.5 
6210,3.6 
6211,4.1 
6212,5 
6213,5.25 
6214,6 
6215,6.4 
6216,17 
6217,9.25 
6218,5.3 
6219,8.5 
6220,16.5 
6221,2.95 
6222,10.75 
6223,5.9 
6224,4.15 
6225,10.99 
6226,3.95 
6227,3.31 
6228,7.9 
6229,8.75 
6230,2.9 
6231,2.6 
6232,8 
6233,3.4 
6234,5.7 
6235,5.6 
6236,8.5 
6237,12.49 
6238,4.36 
6239,4.22 
6240,4.85 
6241,9.5 
6242,12.5 
6243,5.9 
6244,11.55 
6245,5 
6246,3.1 
6247,5.25 
6248,4.01 
6249,5.99 
6250,4.8 
6251,14.27 
6252,10.75 
6253,8.35 
6254,8.9 
6255,20 
6256,30 
6257,4.9 
6258,6.9 
6259,4.8 
6260,25 
6261,5.8 
6262,3.95 
6263,11.75 
6264,20 
6265,4.7 
6266,1.5 
6267,2.35 
6268,3.8 
6269,40 
6270,4.38 
6271,4.95 
6272,5.4 
6273,12.9 
6274,3.49 
6275,6.85 
6276,5.85 
6277,6.5 
6278,4 
6279,8.15 
6280,11.55 
6281,7.5 
6282,6.25 
6283,4.4 
6284,18.9 
6285,2.95 
6286,3.2 
6287,4.95 
6288,9.9 
6289,8.9 
6290,3.88 
6291,11.7 
6292,6.5 
6293,9 
6294,4.95 
6295,2.8 
6296,2.2 
6297,3.85 
6298,6.15 
6299,4.95 
6300,6.5 
6301,5.25 
6302,5 
6303,4.2 
6304,2.1 
6305,3 
6306,4.1 
6307,11.75 
6308,6.25 
6309,5 
6310,11 
6311,4.9 
6312,11.75 
6313,6.35 
6314,2.25 
6315,8.1 
6316,3.65 
6317,5.32 
6318,6.5 
6319,20.9 
6320,2.65 
6321,14.75 
6322,4.45 
6323,6.1 
6324,12.75 
6325,12.07 
6326,8.35 
6327,4 
6328,3.01 
6329,6.8 
6330,3.5 
6331,3.35 
6332,3 
6333,10.5 
6334,14.9 
6335,2.65 
6336,1.5 
6337,15 
6338,6.35 
6339,31 
6340,4.74 
6341,10.9 
6342,5.24 
6343,4.75 
6344,8.8 
6345,4.66 
6346,5.3 
6347,4.5 
6348,7 
6349,3.25 
6350,16.49 
6351,6.75 
6352,6.6 
6353,7.25 
6354,6.5 
6355,3.55 
6356,41 
6357,3 
6358,4.75 
6359,32 
6360,3.65 
6361,5.65 
6362,14.3 
6363,2.5 
6364,4.35 
6365,6.7 
6366,6.75 
6367,4.3 
6368,4.7 
6369,3.5 
6370,5.81 
6371,11.5 
6372,5 
6373,19 
6374,4 
6375,12.5 
6376,13.5 
6377,4.65 
6378,5.75 
6379,3.25 
6380,5.25 
6381,16.75 
6382,2.7 
6383,20.5 
6384,79.85 
6385,5.75 
6386,5.85 
6387,51 
6388,9.5 
6389,1.11 
6390,9.1 
6391,2.59 
6392,18.85 
6393,4 
6394,4 
6395,8.75 
6396,3.65 
6397,4.3 
6398,18 
6399,17.25 
6400,2.65 
6401,17.75 
6402,7.85 
6403,19.95 
6404,12.5 
6405,4.25 
6406,15.95 
6407,4.91 
6408,4.7 
6409,4.4 
6410,3.65 
6411,4.7 
6412,4.5 
6413,7.31 
6414,4.9 
6415,4.5 
6416,49.5 
6417,2.75 
6418,4.25 
6419,4.8 
6420,5.45 
6421,4.75 
6422,2.5 
6423,4.3 
6424,10.75 
6425,8.75 
6426,3.75 
6427,4.8 
6428,6.75 
6429,9 
6430,3.45 
6431,6.9 
6432,5.25 
6433,6.9 
6434,2.35 
6435,2.35 
6436,5.65 
6437,5.75 
6438,12.9 
6439,3.15 
6440,10.7 
6441,6 
6442,"74,000"
6443,13.75 
6444,3.6 
6445,3 
6446,1.99 
6447,4.21 
6448,11.6 
6449,2.35 
6450,5.7 
6451,25 
6452,1.89 
6453,7.5 
6454,14.75 
6455,3.5 
6456,4.65 
6457,5.5 
6458,2.4 
6459,12.65 
6460,8.5 
6461,2.68 
6462,2.31 
6463,3.2 
6464,2.3 
6465,15.5 
6466,6 
6467,7.5 
6468,7.25 
6469,10.5 
6470,28.99 
6471,6.9 
6472,4.7 
6473,5.54 
6474,3.24 
6475,5.9 
6476,4.65 
6477,5.9 
6478,6.2 
6479,13.5 
6480,37 
6481,4.25 
6482,45 
6483,3.5 
6484,13 
6485,4.25 
6486,3.52 
6487,3.95 
6488,4.5 
6489,36 
6490,8.95 
6491,7 
6492,4.65 
6493,4.5 
6494,10.5 
6495,4.9 
6496,6.5 
6497,14.75 
6498,5.9 
6499,4.25 
6500,17.25 
6501,4.5 
6502,4.5 
6503,4.8 
6504,2.9 
6505,3 
6506,6.5 
6507,2.35 
6508,9 
6509,6 
6510,12.75 
6511,8.75 
6512,3.5 
6513,5.95 
6514,4.65 
6515,7.65 
6516,13.49 
6517,10.7 
6518,9.5 
6519,16.75 
6520,8.49 
6521,4.65 
6522,6 
6523,7.75 
6524,8.7 
6525,4.52 
6526,5.75 
6527,9 
6528,15.25 
6529,8.95 
6530,7.85 
6531,7.5 
6532,5.25 
6533,4.25 
6534,14.5 
6535,4.35 
6536,1.9 
6537,4.4 
6538,39.9 
6539,8.25 
6540,6.25 
6541,4.85 
6542,4.6 
6543,9.25 
6544,4.85 
6545,5.5 
6546,5.25 
6547,58.99 
6548,5.79 
6549,11.75 
6550,4 
6551,4.95 
6552,2.45 
6553,5 
6554,18.9 
6555,1.85 
6556,10 
6557,12 
6558,14.5 
6559,4.95 
6560,7.35 
6561,3.9 
6562,5 
6563,4.51 
6564,8.4 
6565,6.25 
6566,2.5 
6567,2.75 
6568,3.5 
6569,18 
6570,5.2 
6571,8.99 
6572,6.55 
6573,4.45 
6574,3.75 
6575,2.9 
6576,12.9 
6577,5.8 
6578,5.7 
6579,6.5 
6580,4.25 
6581,8 
6582,9.25 
6583,26.5 
6584,3.15 
6585,8.25 
6586,5.65 
6587,6.45 
6588,4.86 
6589,5.5 
6590,11.75 
6591,5.8 
6592,4.99 
6593,2.99 
6594,10.75 
6595,5 
6596,6 
6597,1.5 
6598,2.1 
6599,4.95 
6600,36.5 
6601,7.6 
6602,8.8 
6603,3.4 
6604,30.9 
6605,9.4 
6606,15.9 
6607,3.35 
6608,12.9 
6609,2.65 
6610,2.75 
6611,6.26 
6612,4.65 
6613,7.25 
6614,2.9 
6615,6.75 
6616,4.8 
6617,6.1 
6618,4.65 
6619,3.85 
6620,3.9 
6621,14.3 
6622,6.75 
6623,7.45 
6624,7.15 
6625,22.25 
6626,8.35 
6627,9.25 
6628,8.75 
6629,7.8 
6630,5.49 
6631,7.5 
6632,5.4 
6633,4.89 
6634,7.81 
6635,3.49 
6636,3.5 
6637,17.49 
6638,13.5 
6639,8.8 
6640,6 
6641,32.5 
6642,4.5 
6643,5.75 
6644,4.65 
6645,5.85 
6646,2.4 
6647,9.3 
6648,16.25 
6649,18.75 
6650,7.7 
6651,16.8 
6652,3.95 
6653,7 
6654,7.25 
6655,3.1 
6656,5.5 
6657,7.6 
6658,4.4 
6659,6.2 
6660,1.3 
6661,8 
6662,6.25 
6663,5.4 
6664,12.95 
6665,6.03 
6666,10.75 
6667,6.25 
6668,6.1 
6669,5.99 
6670,16.31 
6671,8.9 
6672,3.5 
6673,6.5 
6674,11.75 
6675,2.45 
6676,5.25 
6677,6.5 
6678,2.85 
6679,3.5 
6680,11.75 
6681,5.6 
6682,2.7 
6683,5.15 
6684,9 
6685,4.5 
6686,4.5 
6687,8.45 
6688,"70,000"
6689,5.2 
6690,5.65 
6691,4.2 
6692,16.9 
6693,7.65 
6694,1.7 
6695,5.85 
6696,6.75 
6697,3.25 
6698,44.5 
6699,8 
6700,5.9 
6701,6.75 
6702,5.45 
6703,3.85 
6704,3.1 
6705,3.9 
6706,3.65 
6707,14 
6708,6.1 
6709,6.3 
6710,7.5 
6711,4.5 
6712,7.9 
6713,7.85 
6714,14.5 
6715,2.35 
6716,3.5 
6717,9.75 
6718,3.69 
6719,17.95 
6720,6.21 
6721,1.75 
6722,5.7 
6723,9.25 
6724,3.75 
6725,4.79 
6726,9.25 
6727,2.25 
6728,2.5 
6729,5.5 
6730,5.2 
6731,5.49 
6732,32 
6733,13 
6734,8.35 
6735,7.25 
6736,4.49 
6737,6.65 
6738,5 
6739,15.75 
6740,3.1 
6741,3.9 
6742,6.25 
6743,6.5 
6744,4.6 
6745,1.65 
6746,6.5 
6747,2.5 
6748,3.4 
6749,10.9 
6750,7.5 
6751,13.5 
6752,16.8 
6753,4.2 
6754,4.85 
6755,7.45 
6756,3.5 
6757,8 
6758,4 
6759,4.25 
6760,4.65 
6761,6.6 
6762,2.45 
6763,2.1 
6764,5.75 
6765,4.5 
6766,9.6 
6767,13.75 
6768,8.25 
6769,5.5 
6770,"90,000"
6771,17.9 
6772,5.65 
6773,5.75 
6774,3.49 
6775,7.9 
6776,2.45 
6777,2.95 
6778,3.25 
6779,3.6 
6780,9.5 
6781,4.95 
6782,6.2 
6783,8.25 
6784,14.5 
6785,5.8 
6786,6.6 
6787,8.11 
6788,6 
6789,4.7 
6790,21 
6791,3 
6792,16.5 
6793,25 
6794,5.5 
6795,3.45 
6796,5.85 
6797,5.4 
6798,2 
6799,3.95 
6800,5.9 
6801,6.8 
6802,3.75 
6803,14.25 
6804,8.9 
6805,6.25 
6806,59.75 
6807,3.65 
6808,5.95 
6809,4.75 
6810,10.5 
6811,6.5 
6812,5.45 
6813,3.2 
6814,8.25 
6815,8.65 
6816,3.65 
6817,4.15 
6818,4.25 
6819,4.75 
6820,18.65 
6821,5.9 
6822,14.75 
6823,42 
6824,55 
6825,1.75 
6826,4.44 
6827,3.52 
6828,14.8 
6829,2.85 
6830,3.6 
6831,24 
6832,1.85 
6833,6.37 
6834,7.5 
6835,5.25 
6836,4.75 
6837,15.75 
6838,3.45 
6839,26.75 
6840,2.6 
6841,3.8 
6842,3.65 
6843,3.85 
6844,4.2 
6845,2.75 
6846,6.5 
6847,10.51 
6848,5.5 
6849,5.32 
6850,2.4 
6851,5.56 
6852,8.25 
6853,69.75 
6854,17.5 
6855,9.93 
6856,14.75 
6857,37 
6858,4.65 
6859,3.75 
6860,8.25 
6861,2.4 
6862,12.49 
6863,17.5 
6864,33 
6865,8 
6866,6.75 
6867,5.1 
6868,5.5 
6869,2.99 
6870,7.6 
6871,5.5 
6872,4.35 
6873,4.75 
6874,5.65 
6875,4.25 
6876,8.33 
6877,2.36 
6878,16 
6879,3.9 
6880,5.7 
6881,3.2 
6882,9.25 
6883,19.25 
6884,4.5 
6885,2.16 
6886,9 
6887,5.48 
6888,2.8 
6889,14.5 
6890,9.75 
6891,5.04 
6892,8.75 
6893,7 
6894,5 
6895,4.4 
6896,3.9 
6897,5.5 
6898,7.3 
6899,32 
6900,3.7 
6901,52 
6902,41 
6903,10.99 
6904,13.65 
6905,9.55 
6906,14.95 
6907,3.96 
6908,4.9 
6909,5.5 
6910,2.4 
6911,2.6 
6912,3.35 
6913,5.35 
6914,5.25 
6915,10.95 
6916,3.9 
6917,6.5 
6918,5.25 
6919,2.45 
6920,11.45 
6921,4.75 
6922,5.25 
6923,3 
6924,1.29 
6925,5.9 
6926,1.29 
6927,4.25 
6928,12 
6929,6.75 
6930,14.85 
6931,3.85 
6932,6.85 
6933,2.55 
6934,8.95 
6935,8.75 
6936,4.95 
6937,8.48 
6938,5.25 
6939,1.57 
6940,9.95 
6941,9.99 
6942,12.85 
6943,2.49 
6944,12.5 
6945,14.5 
6946,5.75 
6947,17.5 
6948,4.55 
6949,4.25 
6950,2.75 
6951,2.85 
6952,6 
6953,8.22 
6954,3.23 
6955,2.9 
6956,6.75 
6957,8 
6958,6.25 
6959,6.45 
6960,4.8 
6961,1.95 
6962,8.75 
6963,4.15 
6964,4.8 
6965,5 
6966,15.45 
6967,3.85 
6968,2.95 
6969,6.15 
6970,7.1 
6971,2.45 
6972,3.65 
6973,2.5 
6974,2.95 
6975,14.5 
6976,3.65 
6977,10.25 
6978,4.25 
6979,10.5 
6980,2.75 
6981,9.9 
6982,4.85 
6983,10.25 
6984,5.12 
6985,3.9 
6986,3.5 
6987,3.2 
6988,15 
6989,4.5 
6990,9.95 
6991,8 
6992,8.85 
6993,3.2 
6994,11 
6995,5.9 
6996,2.85 
6997,5.75 
6998,6.75 
6999,8.15 
7000,9.25 
7001,4.95 
7002,3.35 
7003,2.45 
7004,23 
7005,50.05 
7006,8 
7007,58.1 
7008,15 
7009,7.65 
7010,46 
7011,2.5 
7012,2.1 
7013,18.75 
7014,11 
7015,6.15 
7016,8.35 
7017,5.98 
7018,4.5 
7019,9 
7020,6.35 
7021,9.35 
7022,29.5 
7023,8.25 
7024,12.95 
7025,4.5 
7026,5.1 
7027,4.9 
7028,31.5 
7029,49.6 
7030,6.99 
7031,8.75 
7032,2 
7033,5.8 
7034,11.75 
7035,18.9 
7036,7.5 
7037,21 
7038,2.85 
7039,8.5 
7040,12.5 
7041,10.25 
7042,13.85 
7043,4 
7044,4.9 
7045,6.1 
7046,5.95 
7047,6.1 
7048,3.5 
7049,4 
7050,14.5 
7051,6.75 
7052,9.95 
7053,12 
7054,4.1 
7055,7.25 
7056,15.45 
7057,8.75 
7058,5.5 
7059,11 
7060,7.45 
7061,7.23 
7062,3.75 
7063,2.45 
7064,7.95 
7065,2.99 
7066,2.3 
7067,6.2 
7068,5.5 
7069,12.9 
7070,5.25 
7071,7.9 
7072,1.9 
7073,33.5 
7074,32.5 
7075,1.8 
7076,6.25 
7077,8.4 
7078,5.8 
7079,10 
7080,2.7 
7081,31 
7082,5.25 
7083,3.15 
7084,12.45 
7085,59.5 
7086,11.75 
7087,6.5 
7088,4 
7089,5 
7090,5.1 
7091,2.75 
7092,7.5 
7093,16.75 
7094,5.15 
7095,9.3 
7096,4.5 
7097,9.5 
7098,14.5 
7099,6.24 
7100,48.5 
7101,14.6 
7102,2.47 
7103,15.9 
7104,12.8 
7105,5.79 
7106,4.75 
7107,4.5 
7108,5.65 
7109,5.65 
7110,5.5 
7111,11.95 
7112,4.5 
7113,9 
7114,8.75 
7115,2.65 
7116,10.78 
7117,4.34 
7118,10.4 
7119,2.7 
7120,3.25 
7121,6.15 
7122,3.5 
7123,6.25 
7124,4.5 
7125,11.55 
7126,11.2 
7127,5.45 
7128,24.9 
7129,2.4 
7130,4.6 
7131,9 
7132,3.25 
7133,28 
7134,9.4 
7135,5.7 
7136,3.75 
7137,7.5 
7138,4.95 
7139,11.94 
7140,9.75 
7141,2.95 
7142,8.25 
7143,12.9 
7144,29.5 
7145,8.49 
7146,7 
7147,1.75 
7148,9 
7149,4 
7150,13.5 
7151,4.85 
7152,2.2 
7153,5.25 
7154,48 
7155,7.1 
7156,12.5 
7157,3.75 
7158,4.35 
7159,7 
7160,2.7 
7161,4.9 
7162,10.25 
7163,10.9 
7164,81 
7165,3 
7166,41 
7167,7 
7168,4 
7169,4.95 
7170,3.55 
7171,8.35 
7172,19.4 
7173,7.5 
7174,7.75 
7175,30 
7176,2.95 
7177,7 
7178,2.4 
7179,4.75 
7180,8.95 
7181,37 
7182,7.6 
7183,4.5 
7184,5.75 
7185,3.6 
7186,5.5 
7187,4.6 
7188,6 
7189,6.5 
7190,17.75 
7191,17.3 
7192,8.75 
7193,3.65 
7194,2.45 
7195,6.7 
7196,4 
7197,3.2 
7198,3.6 
7199,20.5 
7200,80 
7201,4.1 
7202,21.5 
7203,5.1 
7204,3.85 
7205,2.99 
7206,27 
7207,1.5 
7208,8.4 
7209,2.15 
7210,2.6 
7211,4.95 
7212,2.95 
7213,11.85 
7214,13 
7215,4.5 
7216,6 
7217,6 
7218,2 
7219,2.55 
7220,2.75 
7221,4.4 
7222,9.99 
7223,11 
7224,8 
7225,41 
7226,4.05 
7227,6.2 
7228,4.9 
7229,9.5 
7230,5 
7231,3.92 
7232,3.75 
7233,9 
7234,5.11 
7235,5.5 
7236,4.35 
7237,6.8 
7238,10.5 
7239,6.9 
7240,7 
7241,9 
7242,9.99 
7243,3.7 
7244,7.25 
7245,1.85 
7246,11.2 
7247,7.35 
7248,15.5 
7249,6.5 
7250,5.9 
7251,10.85 
7252,2.9 
7253,6.25 
7254,11.25 
7255,7.9 
7256,6.25 
7257,18.25 
7258,8.55 
7259,2.75 
7260,11.5 
7261,4.8 
7262,2.65 
7263,5.35 
7264,6.85 
7265,5.45 
7266,24.9 
7267,6.5 
7268,6.15 
7269,3.76 
7270,6.9 
7271,2.1 
7272,3.25 
7273,4.55 
7274,2.5 
7275,6.85 
7276,4.4 
7277,12.65 
7278,6 
7279,10.5 
7280,2.9 
7281,2.4 
7282,4 
7283,4.98 
7284,3.5 
7285,4.5 
7286,8.5 
7287,3.45 
7288,2 
7289,6.75 
7290,3.25 
7291,2.1 
7292,7.65 
7293,10.75 
7294,10.5 
7295,5.2 
7296,23 
7297,4.24 
7298,9.4 
7299,3.25 
7300,6.2 
7301,5.1 
7302,23.99 
7303,12.35 
7304,7.45 
7305,52 
7306,3.65 
7307,5 
7308,39.9 
7309,5.15 
7310,28 
7311,7 
7312,13 
7313,5 
7314,3.5 
7315,6.6 
7316,12.3 
7317,5.1 
7318,5.25 
7319,18.75 
7320,10.95 
7321,20.9 
7322,6.05 
7323,5.2 
7324,2.25 
7325,2.25 
7326,7.6 
7327,4.85 
7328,8.65 
7329,41 
7330,4.25 
7331,7.3 
7332,7.25 
7333,1.32 
7334,12 
7335,10.75 
7336,9.5 
7337,3.25 
7338,12.25 
7339,5.25 
7340,28 
7341,5.85 
7342,4.1 
7343,6.45 
7344,1.3 
7345,7.4 
7346,1.28 
7347,15.75 
7348,3.87 
7349,3 
7350,7.25 
7351,3.15 
7352,4.21 
7353,3.68 
7354,6.35 
7355,4.4 
7356,6.9 
7357,10.25 
7358,4.75 
7359,16 
7360,1.5 
7361,6.5 
7362,22.75 
7363,4 
7364,9.49 
7365,3.25 
7366,4.9 
7367,4.9 
7368,20.95 
7369,2.5 
7370,8.3 
7371,4.69 
7372,17.5 
7373,1.5 
7374,4.7 
7375,6.9 
7376,1.95 
7377,4.5 
7378,6.8 
7379,4.5 
7380,"95,000"
7381,4.9 
7382,12.2 
7383,3 
7384,2.25 
7385,4 
7386,2.65 
7387,13.49 
7388,2.61 
7389,5.25 
7390,7.5 
7391,6.75 
7392,3.05 
7393,4.15 
7394,4.1 
7395,4.5 
7396,5.45 
7397,3.9 
7398,11 
7399,2.65 
7400,5.9 
7401,11.9 
7402,5.65 
7403,3.9 
7404,4.99 
7405,3.25 
7406,16 
7407,18.7 
7408,5.25 
7409,6 
7410,4.5 
7411,5.65 
7412,6.16 
